,Time,K,N,Learning Rate,Train AUC,Test AUC
731,1.2625828959999126,2,4,0.08,0.9811000227928162,0.8503000140190125
732,1.185458536000624,3,4,0.08,0.9829999804496765,0.853600025177002
733,0.8950799759995789,4,4,0.08,0.9828000068664551,0.8511999845504761
734,0.8974682459993346,5,4,0.08,0.9811000227928162,0.8483999967575073
735,1.014984557000389,6,4,0.08,0.982200026512146,0.8507000207901001
736,1.0443664180002088,7,4,0.08,0.9807000160217285,0.849399983882904
737,0.9893665620002139,8,4,0.08,0.9818999767303467,0.8501999974250793
738,0.8908103190005932,9,4,0.08,0.9818999767303467,0.850600004196167
739,0.9218433229998482,10,4,0.08,0.9835000038146973,0.8529000282287598
740,1.015949088000525,1,5,0.08,0.9825000166893005,0.8507999777793884
741,0.9588115059996198,2,5,0.08,0.9825000166893005,0.8519999980926514
742,0.9210993200003941,3,5,0.08,0.9818999767303467,0.8496999740600586
743,0.9233349550004277,4,5,0.08,0.9833999872207642,0.8511000275611877
744,0.8994641939998473,5,5,0.08,0.9832000136375427,0.8528000116348267
745,1.0027088580000054,6,5,0.08,0.9822999835014343,0.8492000102996826
746,1.0393313599997782,7,5,0.08,0.9828000068664551,0.8514999747276306
747,1.3212833010002214,8,5,0.08,0.9817000031471252,0.8478000164031982
748,1.2715508520004732,9,5,0.08,0.9822999835014343,0.8513000011444092
749,1.0529782940002406,10,5,0.08,0.9822999835014343,0.8499000072479248
750,0.9787609310005791,1,6,0.08,0.9818999767303467,0.848800003528595
751,0.8972742340001787,2,6,0.08,0.982200026512146,0.8519999980926514
752,1.0550122949998695,3,6,0.08,0.9824000000953674,0.8526999950408936
753,0.9478106369997477,4,6,0.08,0.9812999963760376,0.8482999801635742
754,0.9087902749997738,5,6,0.08,0.9821000099182129,0.849399983882904
755,1.1906067239997356,6,6,0.08,0.9825999736785889,0.8489999771118164
756,0.9050728659995002,7,6,0.08,0.9821000099182129,0.8508999943733215
757,0.8789028239998515,8,6,0.08,0.982200026512146,0.8521999716758728
758,0.896001977999731,9,6,0.08,0.9822999835014343,0.852400004863739
759,1.041338531999827,10,6,0.08,0.9815000295639038,0.8483999967575073
760,0.9038874919997397,1,7,0.08,0.9818000197410583,0.8504999876022339
761,0.979294597000262,2,7,0.08,0.9811999797821045,0.8493000268936157
762,1.0154865009999412,3,7,0.08,0.9819999933242798,0.8515999913215637
763,0.9020464960003665,4,7,0.08,0.982200026512146,0.8525999784469604
764,0.900150422000479,5,7,0.08,0.9825000166893005,0.8513000011444092
765,0.9245726790004483,6,7,0.08,0.982200026512146,0.8511999845504761
766,0.8996796569999788,7,7,0.08,0.982200026512146,0.8510000109672546
767,0.9019939600002544,8,7,0.08,0.9828000068664551,0.8507999777793884
768,0.9314670109997678,9,7,0.08,0.9817000031471252,0.8508999943733215
769,0.9146640839999236,10,7,0.08,0.9818999767303467,0.8518999814987183
770,0.9899011249999603,1,8,0.08,0.9829999804496765,0.8489000201225281
771,0.8966758830001709,2,8,0.08,0.9828000068664551,0.8507000207901001
772,1.333425902000272,3,8,0.08,0.9829999804496765,0.8519999980926514
773,1.3332141330001832,4,8,0.08,0.9818000197410583,0.8500999808311462
774,1.0092515910000657,5,8,0.08,0.9821000099182129,0.8495000004768372
775,0.9333703299998888,6,8,0.08,0.9818999767303467,0.8489000201225281
776,0.9271388010001829,7,8,0.08,0.9815000295639038,0.8503999710083008
777,0.9899990069998239,8,8,0.08,0.9825999736785889,0.8479999899864197
778,1.353409782000199,9,8,0.08,0.9818000197410583,0.8500000238418579
779,1.2420905600001788,10,8,0.08,0.9821000099182129,0.8489000201225281
780,1.1053983219999282,1,9,0.08,0.9812999963760376,0.8496000170707703
781,0.9480561159998615,2,9,0.08,0.9829000234603882,0.8517000079154968
782,0.9409457339997971,3,9,0.08,0.9839000105857849,0.8535000085830688
783,0.9233249890003208,4,9,0.08,0.9812999963760376,0.8497999906539917
784,0.909066115999849,5,9,0.08,0.9829000234603882,0.8525000214576721
785,0.9303490239999519,6,9,0.08,0.982200026512146,0.8508999943733215
786,0.9007969229996888,7,9,0.08,0.9832000136375427,0.8519999980926514
787,1.284812313000657,8,9,0.08,0.9818999767303467,0.8507000207901001
788,0.8935717809999915,9,9,0.08,0.9818999767303467,0.8496000170707703
789,0.9013727430001381,10,9,0.08,0.9807999730110168,0.8468000292778015
790,0.9422481179999522,1,10,0.08,0.9825000166893005,0.8500000238418579
791,0.9168777550003142,2,10,0.08,0.9815000295639038,0.8485000133514404
792,0.9130575649996899,3,10,0.08,0.9815000295639038,0.8513000011444092
793,1.3554008979999708,4,10,0.08,0.9811999797821045,0.8496999740600586
794,0.9904209300002549,5,10,0.08,0.9825000166893005,0.8544999957084656
795,1.018298316000255,6,10,0.08,0.9818999767303467,0.8504999876022339
796,1.2556208160003735,7,10,0.08,0.9811000227928162,0.8489999771118164
797,1.100294976999976,8,10,0.08,0.9818000197410583,0.849399983882904
798,0.9289750939997248,9,10,0.08,0.9824000000953674,0.8513000011444092
799,0.908768911000152,10,10,0.08,0.9832000136375427,0.8511000275611877
800,1.0963157229998615,1,1,0.09,0.9833999872207642,0.8452000021934509
801,1.1629102580000108,2,1,0.09,0.9836999773979187,0.8450000286102295
802,0.9132110470000043,3,1,0.09,0.9836999773979187,0.8465999960899353
803,0.9590895139999702,4,1,0.09,0.9843000173568726,0.8474000096321106
804,1.0376599929995791,5,1,0.09,0.9829000234603882,0.8456000089645386
805,0.9173570459997791,6,1,0.09,0.9835000038146973,0.8457000255584717
806,0.9895434099998965,7,1,0.09,0.9836000204086304,0.8467000126838684
807,0.9957794959991588,8,1,0.09,0.9836000204086304,0.8457000255584717
808,0.9789284820008106,9,1,0.09,0.9839000105857849,0.8452000021934509
809,0.8973268810004811,10,1,0.09,0.9830999970436096,0.845300018787384
810,1.046600710000348,1,2,0.09,0.9837999939918518,0.8452000021934509
811,0.9927329960000861,2,2,0.09,0.9842000007629395,0.849399983882904
812,1.0051359110002522,3,2,0.09,0.9835000038146973,0.8464000225067139
813,0.903004613000121,4,2,0.09,0.984000027179718,0.8460000157356262
814,0.9885334480004531,5,2,0.09,0.983299970626831,0.8457000255584717
815,1.013177017000089,6,2,0.09,0.9829999804496765,0.8442999720573425
816,0.984731346999979,7,2,0.09,0.9835000038146973,0.845300018787384
817,0.9742630389991973,8,2,0.09,0.983299970626831,0.8446000218391418
818,0.9053224299996145,9,2,0.09,0.9830999970436096,0.843999981880188
819,0.9103682570003002,10,2,0.09,0.9836999773979187,0.847000002861023
820,0.996247207000124,1,3,0.09,0.9836000204086304,0.8460999727249146
821,0.9119244410003375,2,3,0.09,0.9840999841690063,0.8468999862670898
822,0.9736744140000155,3,3,0.09,0.9839000105857849,0.847100019454956
823,1.1823234280000179,4,3,0.09,0.9836000204086304,0.8457000255584717
824,1.145387595000102,5,3,0.09,0.9830999970436096,0.8427000045776367
825,1.2727584849999403,6,3,0.09,0.9839000105857849,0.8468000292778015
826,0.9795511810007156,7,3,0.09,0.9832000136375427,0.8446999788284302
827,1.2014758740006073,8,3,0.09,0.9836000204086304,0.8460999727249146
828,0.913495894999869,9,3,0.09,0.9833999872207642,0.8453999757766724
829,0.9004167009998127,10,3,0.09,0.9825999736785889,0.8429999947547913
830,0.9000464259997898,1,4,0.09,0.9825999736785889,0.8436999917030334
831,1.0039939110001797,2,4,0.09,0.9830999970436096,0.8447999954223633
832,0.8994198169993979,3,4,0.09,0.9843999743461609,0.8475000262260437
833,0.9034930850002638,4,4,0.09,0.9837999939918518,0.8492000102996826
834,1.0282258469997032,5,4,0.09,0.9833999872207642,0.8464000225067139
835,0.9406343589998869,6,4,0.09,0.9836000204086304,0.8481000065803528
836,1.0580564829997456,7,4,0.09,0.9837999939918518,0.8465999960899353
837,1.045086581999385,8,4,0.09,0.9837999939918518,0.8467000126838684
838,0.9936085109993655,9,4,0.09,0.9833999872207642,0.8449000120162964
839,0.9005060499994215,10,4,0.09,0.9828000068664551,0.842199981212616
840,0.9075316770004065,1,5,0.09,0.9825000166893005,0.8422999978065491
841,1.0720968529994934,2,5,0.09,0.9836000204086304,0.8471999764442444
842,1.0978495809995366,3,5,0.09,0.9830999970436096,0.8435999751091003
843,0.9007077099995513,4,5,0.09,0.9833999872207642,0.8479999899864197
844,0.9149852860000465,5,5,0.09,0.982200026512146,0.8420000076293945
845,0.9126511569993454,6,5,0.09,0.9830999970436096,0.8436999917030334
846,0.8965519159992255,7,5,0.09,0.9837999939918518,0.8471999764442444
847,1.1550474959994972,8,5,0.09,0.9836999773979187,0.8463000059127808
848,0.9266240019996985,9,5,0.09,0.9835000038146973,0.8464000225067139
849,0.9065313150003931,10,5,0.09,0.9833999872207642,0.8468999862670898
850,0.8982734870005515,1,6,0.09,0.9833999872207642,0.8449000120162964
851,0.8982301609994465,2,6,0.09,0.9836999773979187,0.8465999960899353
852,1.001769444999809,3,6,0.09,0.983299970626831,0.8450000286102295
853,0.9101101639998888,4,6,0.09,0.9825000166893005,0.8445000052452087
854,1.0302653510007076,5,6,0.09,0.9835000038146973,0.8425999879837036
855,1.0389285250003013,6,6,0.09,0.9829999804496765,0.8456000089645386
856,1.0019153089997417,7,6,0.09,0.9839000105857849,0.8465999960899353
857,1.1441697300006126,8,6,0.09,0.9833999872207642,0.8452000021934509
858,1.0072581999993417,9,6,0.09,0.9825000166893005,0.8425999879837036
859,1.2574294519999967,10,6,0.09,0.984000027179718,0.8464999794960022
860,0.8994899210001677,1,7,0.09,0.9830999970436096,0.8435999751091003
861,1.0572428979994584,2,7,0.09,0.9836000204086304,0.8457000255584717
862,1.2341538270002275,3,7,0.09,0.9836000204086304,0.8452000021934509
863,0.9224011430005703,4,7,0.09,0.9836999773979187,0.8463000059127808
864,1.1698670550003953,5,7,0.09,0.9836000204086304,0.8452000021934509
865,0.9154762550006126,6,7,0.09,0.9832000136375427,0.8450999855995178
866,0.9086929770001007,7,7,0.09,0.9825999736785889,0.8435999751091003
867,0.9229948749998584,8,7,0.09,0.9842000007629395,0.8467000126838684
868,0.9119796109998788,9,7,0.09,0.9835000038146973,0.848800003528595
869,0.9962240579998252,10,7,0.09,0.9833999872207642,0.8435999751091003
870,0.9962576799998715,1,8,0.09,0.9835000038146973,0.8450000286102295
871,0.9207422019999285,2,8,0.09,0.983299970626831,0.8442000150680542
872,1.0257164439999542,3,8,0.09,0.9835000038146973,0.8461999893188477
873,0.9568699250003192,4,8,0.09,0.982699990272522,0.8453999757766724
874,1.2818986829997812,5,8,0.09,0.9843000173568726,0.8460999727249146
875,1.1665042879994871,6,8,0.09,0.9842000007629395,0.847100019454956
876,0.9715103070002442,7,8,0.09,0.9839000105857849,0.8453999757766724
877,1.3340097669997704,8,8,0.09,0.9836000204086304,0.8442000150680542
878,0.9809361839998019,9,8,0.09,0.983299970626831,0.8465999960899353
879,1.0747812030003843,10,8,0.09,0.9840999841690063,0.8456000089645386
880,0.9193250880007326,1,9,0.09,0.9830999970436096,0.8438000082969666
881,0.9984436699996877,2,9,0.09,0.9836000204086304,0.8457000255584717
882,0.9253732520000995,3,9,0.09,0.9836999773979187,0.8460999727249146
883,0.9319113589999688,4,9,0.09,0.9829000234603882,0.8417999744415283
884,0.9456274189997202,5,9,0.09,0.9832000136375427,0.8445000052452087
885,0.9446191629995155,6,9,0.09,0.9833999872207642,0.8445000052452087
886,0.9789320769996266,7,9,0.09,0.984000027179718,0.8468999862670898
887,0.9522469190005722,8,9,0.09,0.9843999743461609,0.8468000292778015
888,0.9075056069996208,9,9,0.09,0.9835000038146973,0.8460000157356262
889,0.9436607970001205,10,9,0.09,0.9833999872207642,0.8447999954223633
890,1.4131884739999805,1,10,0.09,0.9836000204086304,0.8443999886512756
891,0.9355048710003757,2,10,0.09,0.9836000204086304,0.8460999727249146
892,1.262621033999494,3,10,0.09,0.9832000136375427,0.8453999757766724
893,0.9048233409994282,4,10,0.09,0.9830999970436096,0.8438000082969666
894,0.9500091009995231,5,10,0.09,0.9833999872207642,0.8432999849319458
895,1.2452188899997054,6,10,0.09,0.9843000173568726,0.8474000096321106
896,0.9182840009998472,7,10,0.09,0.9837999939918518,0.8475000262260437
897,1.0518544900005509,8,10,0.09,0.9835000038146973,0.8450999855995178
898,1.080172613999821,9,10,0.09,0.9840999841690063,0.8446000218391418
899,1.2688300520003395,10,10,0.09,0.9837999939918518,0.8476999998092651
900,0.905325236999488,1,1,0.09999999999999999,0.9842000007629395,0.8416000008583069
901,1.025868585000353,2,1,0.09999999999999999,0.984499990940094,0.8439000248908997
902,1.0139116969994575,3,1,0.09999999999999999,0.9836999773979187,0.8406999707221985
903,1.0449205819995768,4,1,0.09999999999999999,0.9843000173568726,0.8417999744415283
904,0.9176587780002592,5,1,0.09999999999999999,0.983299970626831,0.8411999940872192
905,1.0310441440005889,6,1,0.09999999999999999,0.9830999970436096,0.8393999934196472
906,0.8987274729997807,7,1,0.09999999999999999,0.9830999970436096,0.8385999798774719
907,0.9277635959997497,8,1,0.09999999999999999,0.9837999939918518,0.842199981212616
908,1.0210619210001823,9,1,0.09999999999999999,0.9833999872207642,0.8379999995231628
909,1.299556068000129,10,1,0.09999999999999999,0.9843000173568726,0.8435999751091003
910,0.9766151070007254,1,2,0.09999999999999999,0.9839000105857849,0.8392999768257141
911,0.933840687999691,2,2,0.09999999999999999,0.9822999835014343,0.8342999815940857
912,1.282170982000025,3,2,0.09999999999999999,0.9832000136375427,0.8382999897003174
913,0.937928448999628,4,2,0.09999999999999999,0.9843000173568726,0.8425999879837036
914,0.9017761809991498,5,2,0.09999999999999999,0.984000027179718,0.840499997138977
915,1.2683857599995463,6,2,0.09999999999999999,0.9833999872207642,0.840499997138977
916,0.8995703549999234,7,2,0.09999999999999999,0.984000027179718,0.8379999995231628
917,0.9136485700000776,8,2,0.09999999999999999,0.9837999939918518,0.8428000211715698
918,0.9178704239993749,9,2,0.09999999999999999,0.9840999841690063,0.8435999751091003
919,1.0523882850002337,10,2,0.09999999999999999,0.9828000068664551,0.8388000130653381
920,0.903929891000189,1,3,0.09999999999999999,0.983299970626831,0.8403000235557556
921,0.9059975849995681,2,3,0.09999999999999999,0.9836000204086304,0.8407999873161316
922,1.2523618710001756,3,3,0.09999999999999999,0.9829000234603882,0.8374000191688538
923,1.0289393670000209,4,3,0.09999999999999999,0.9836999773979187,0.8416000008583069
924,0.9486411870002485,5,3,0.09999999999999999,0.9829000234603882,0.8357999920845032
925,0.8988395590004075,6,3,0.09999999999999999,0.9833999872207642,0.8407999873161316
926,0.9036621760005801,7,3,0.09999999999999999,0.984000027179718,0.8421000242233276
927,1.273866208999607,8,3,0.09999999999999999,0.9821000099182129,0.8349000215530396
928,0.8943073049995292,9,3,0.09999999999999999,0.9846000075340271,0.8413000106811523
929,0.9031879529993603,10,3,0.09999999999999999,0.9836999773979187,0.8392999768257141
930,0.9090594130002501,1,4,0.09999999999999999,0.9843999743461609,0.8434000015258789
931,1.252856002000044,2,4,0.09999999999999999,0.9825000166893005,0.8382999897003174
932,1.2644469619999654,3,4,0.09999999999999999,0.982699990272522,0.8398000001907349
933,0.900344841000333,4,4,0.09999999999999999,0.983299970626831,0.8379999995231628
934,1.1107696480003142,5,4,0.09999999999999999,0.9842000007629395,0.8414000272750854
935,0.9095214720000513,6,4,0.09999999999999999,0.9825000166893005,0.8366000056266785
936,1.2662434630001371,7,4,0.09999999999999999,0.984499990940094,0.8460999727249146
937,0.9025421140004255,8,4,0.09999999999999999,0.9837999939918518,0.8378999829292297
938,0.9105463590003637,9,4,0.09999999999999999,0.9836999773979187,0.8378999829292297
939,1.2678301919995647,10,4,0.09999999999999999,0.9836000204086304,0.8402000069618225
940,0.9083876310005508,1,5,0.09999999999999999,0.9837999939918518,0.840399980545044
941,0.9083095910000338,2,5,0.09999999999999999,0.9843000173568726,0.843500018119812
942,0.8934866259996852,3,5,0.09999999999999999,0.9829000234603882,0.8355000019073486
943,1.2551615869997477,4,5,0.09999999999999999,0.9836000204086304,0.8396000266075134
944,0.9027865699999893,5,5,0.09999999999999999,0.9828000068664551,0.8399999737739563
945,1.0628388189998077,6,5,0.09999999999999999,0.9840999841690063,0.8417999744415283
946,1.0064404279992232,7,5,0.09999999999999999,0.984000027179718,0.8409000039100647
947,1.261462419000054,8,5,0.09999999999999999,0.9832000136375427,0.8406000137329102
948,0.8986926030001996,9,5,0.09999999999999999,0.9839000105857849,0.8395000100135803
949,0.912364067999988,10,5,0.09999999999999999,0.9840999841690063,0.8418999910354614
950,1.1047312150003563,1,6,0.09999999999999999,0.984000027179718,0.8411999940872192
951,0.9594793640007993,2,6,0.09999999999999999,0.9829999804496765,0.8377000093460083
952,1.0639281469993875,3,6,0.09999999999999999,0.9833999872207642,0.8371999859809875
953,1.0169362450005792,4,6,0.09999999999999999,0.9837999939918518,0.8378999829292297
954,0.9395238469996912,5,6,0.09999999999999999,0.9842000007629395,0.842199981212616
955,1.026491206999708,6,6,0.09999999999999999,0.9833999872207642,0.838100016117096
956,0.9062282360000609,7,6,0.09999999999999999,0.984000027179718,0.8417999744415283
957,0.9046132759995089,8,6,0.09999999999999999,0.9833999872207642,0.838100016117096
958,0.9234511280001243,9,6,0.09999999999999999,0.9843000173568726,0.8442999720573425
959,0.9642546420000144,10,6,0.09999999999999999,0.9836999773979187,0.8434000015258789
960,1.2318885849999788,1,7,0.09999999999999999,0.9843999743461609,0.8402000069618225
961,0.9412920929999018,2,7,0.09999999999999999,0.9836999773979187,0.8381999731063843
962,0.907043688000158,3,7,0.09999999999999999,0.9829999804496765,0.8374000191688538
963,0.9077575190003699,4,7,0.09999999999999999,0.9836000204086304,0.8416000008583069
964,0.9050902400003906,5,7,0.09999999999999999,0.9843000173568726,0.8416000008583069
965,1.0060879009997734,6,7,0.09999999999999999,0.9836999773979187,0.8424000144004822
966,0.9094558850001704,7,7,0.09999999999999999,0.9837999939918518,0.8391000032424927
967,0.9524836610007696,8,7,0.09999999999999999,0.9829000234603882,0.8381999731063843
968,0.9330217339993396,9,7,0.09999999999999999,0.984000027179718,0.8414000272750854
969,1.2541421780006203,10,7,0.09999999999999999,0.9832000136375427,0.8389999866485596
970,1.1196869100003823,1,8,0.09999999999999999,0.9840999841690063,0.8395000100135803
971,1.0380031989998315,2,8,0.09999999999999999,0.984499990940094,0.8393999934196472
972,0.9301056369995422,3,8,0.09999999999999999,0.9847000241279602,0.8450999855995178
973,0.94831805099966,4,8,0.09999999999999999,0.984499990940094,0.840499997138977
974,0.9326761310003349,5,8,0.09999999999999999,0.9836000204086304,0.8389999866485596
975,0.9189066340004501,6,8,0.09999999999999999,0.982699990272522,0.8367999792098999
976,1.2711672639998142,7,8,0.09999999999999999,0.982699990272522,0.8370000123977661
977,0.9140505920004216,8,8,0.09999999999999999,0.9837999939918518,0.8373000025749207
978,0.9483094529996379,9,8,0.09999999999999999,0.9836000204086304,0.8407999873161316
979,0.9236963369994555,10,8,0.09999999999999999,0.9840999841690063,0.8414999842643738
980,0.9333972720005477,1,9,0.09999999999999999,0.9835000038146973,0.84170001745224
981,0.9411422869998205,2,9,0.09999999999999999,0.9829000234603882,0.8402000069618225
982,0.9417014589998871,3,9,0.09999999999999999,0.9835000038146973,0.8378999829292297
983,0.9041991540007075,4,9,0.09999999999999999,0.9830999970436096,0.8392000198364258
984,0.9235682779999479,5,9,0.09999999999999999,0.9836999773979187,0.8414999842643738
985,0.9244038410006397,6,9,0.09999999999999999,0.9837999939918518,0.840399980545044
986,0.9231327280003825,7,9,0.09999999999999999,0.9843999743461609,0.8428999781608582
987,0.9802843180004857,8,9,0.09999999999999999,0.9840999841690063,0.8417999744415283
988,0.9319985230004022,9,9,0.09999999999999999,0.9833999872207642,0.8382999897003174
989,0.9324894350002069,10,9,0.09999999999999999,0.9830999970436096,0.8379999995231628
990,0.9129874370000834,1,10,0.09999999999999999,0.9839000105857849,0.8418999910354614
991,1.2997498750000887,2,10,0.09999999999999999,0.9842000007629395,0.8413000106811523
992,0.9222318450001694,3,10,0.09999999999999999,0.9843000173568726,0.8413000106811523
993,1.2732768519999809,4,10,0.09999999999999999,0.9829999804496765,0.8359000086784363
994,0.9130557700000281,5,10,0.09999999999999999,0.9840999841690063,0.840399980545044
995,0.912786492000123,6,10,0.09999999999999999,0.9829000234603882,0.8396999835968018
996,0.9025720409999849,7,10,0.09999999999999999,0.9836999773979187,0.8409000039100647
997,0.9151178410002103,8,10,0.09999999999999999,0.9835000038146973,0.8410000205039978
998,0.8966593699997247,9,10,0.09999999999999999,0.9842000007629395,0.8428999781608582
999,0.9041194139999789,10,10,0.09999999999999999,0.9836999773979187,0.8403000235557556
